time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q,T (C),S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
0,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.020833333,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.041666666,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.062499999,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.083333332,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.104166665,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.124999998,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.145833331,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.166666664,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.187499997,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.20833333,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.229166663,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.249999996,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.270833329,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.291666662,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.312499995,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.333333328,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.354166661,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.374999994,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.395833327,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.41666666,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.437499993,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.458333326,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.479166659,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.499999992,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.520833325,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.541666658,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.562499991,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.583333324,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.604166657,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.62499999,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.645833323,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.666666656,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.687499989,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.708333322,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.729166655,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.749999988,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.770833321,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.791666654,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.812499987,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.83333332,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.854166653,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
0.874999986,0,0,0,0,0,0,0,0,0,1.00E-04,2.58E-06,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,25,0,0,0,0,0,0,0,0,0,0,0,0
